onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.01157584	5	2	1	9.06	64	22.68	166
30.016790241	5	2	1	29.59	35	30.96	64
45.021746753	5	1	1	20.31	159	19.19	27
58.026811304	5	1	1	11.09	107	5.3	102
69.030516205	5	2	1	28.79	39	33.44	87
84.036102835	5	2	1	11.92	4	20.11	171
97.043274416	5	2	1	19.41	126	28.69	162
112.049103574	5	1	1	28.83	137	27.47	14
123.054355866	5	1	1	37.79	128	37.03	51
134.058808762	5	2	1	1.13	74	34.5	126
147.067528397	5	2	1	36.21	24	38.98	70
158.071408944	5	2	1	15.98	39	20.53	62
173.077138009	5	2	1	12.58	38	32.67	170
186.083214229	5	2	1	30.34	103	34.29	170
201.087242824	5	1	1	35.1	69	24.16	0
218.097184567	5	2	0	33.33	11	37.35	34
231.10331003	5	1	0	34.42	118	24.72	54
246.107471161	5	1	0	14.48	6	21.83	165
261.114311166	5	1	0	30.34	103	34.29	170
276.120985401	5	1	0	34.38	87	21.3	8
289.12511322	5	2	0	23.69	41	33.25	136
300.133188824	5	1	0	22.5	74	1.96	47
313.137146339	5	1	0	16.48	26	16.8	177
324.142287274	5	1	0	17.38	103	8.38	68
339.148345476	5	2	0	34.58	156	34.13	12
350.155656794	5	1	0	32.09	94	22.06	92
365.161129414	5	2	0	23.35	12	31.43	78
376.164594656	5	2	0	4.01	129	15.34	171
387.168167481	5	2	0	27.38	26	38.11	89
400.174177566	5	1	0	18.75	76	2.04	20
