onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.009534865	5	1	0	20.97	103	16	42
30.01514181	5	2	0	15.98	39	20.53	62
43.018761928	5	1	0	30.68	107	36.88	178
54.023947465	5	2	0	29.76	165	28.99	13
69.030753698	5	2	0	37.79	128	37.03	51
80.037955308	5	1	0	23.66	174	19.99	138
95.039602041	5	2	0	9.58	70	12.47	107
110.045314018	5	1	0	33.93	41	37.12	154
125.047801362	5	1	0	30.84	68	32.04	173
136.054976233	5	1	0	12.92	41	9.62	17
159.068220594	5	1	0	26.67	99	19.52	3
170.072933324	5	1	0	29.58	11	29.69	178
183.076933124	5	2	0	4.53	49	18.05	97
194.080454886	5	1	0	31.02	141	26.69	106
209.086662785	5	2	0	13.71	52	36.57	143
228.094680594	5	2	1	30.84	68	32.04	173
241.098665066	5	1	1	31.87	164	18.52	33
252.104407639	5	2	1	35.88	23	39.57	161
263.112935958	5	1	1	8	113	1.46	96
278.117946758	5	1	1	16.48	26	16.8	177
289.125621597	5	2	1	20.9	54	21.82	157
304.128350375	5	1	1	39.19	152	31.82	128
319.133619923	5	2	1	17.28	112	30.47	174
332.139793982	5	1	1	16.54	174	12.43	93
345.145394161	5	2	1	23.69	41	33.25	136
356.147529208	5	2	1	8.21	94	10.28	112
369.155577191	5	2	1	27.38	26	38.11	89
384.158797158	5	1	1	29.49	173	27.8	25
397.164033329	5	1	1	20.96	152	12.77	47
408.171308977	5	2	1	33	14	35.91	15
