onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.00609041	5	1	1	28.9	43	27.01	17
32.010723651	5	1	1	12.92	41	9.62	17
47.017308987	5	1	1	33.47	143	25.7	52
58.022282939	5	1	1	26.67	99	19.52	3
73.028118599	5	1	1	20.97	103	16	42
84.033594638	5	2	1	23	62	23.99	174
95.036114103	5	2	1	30.68	107	36.88	178
110.042011474	5	2	1	6.52	8	12.48	150
123.045334013	5	2	1	22.13	89	26.29	135
136.05082563	5	1	1	15.8	71	12.15	42
149.057732767	5	1	1	26.37	101	23.56	100
160.06386739	5	1	1	22.5	74	1.96	47
173.070923473	5	2	1	13.71	52	36.57	143
184.076234919	5	2	1	14.34	0	25.09	68
199.079853408	5	2	1	5.81	117	7.46	134
218.091469497	5	1	0	17.14	179	6.21	97
231.096865726	5	1	0	19.11	178	17.7	104
244.100575384	5	1	0	14.9	152	8.05	116
255.105233651	5	1	0	26.37	101	23.56	100
266.107423592	5	2	0	10.6	3	28.22	127
279.112008476	5	1	0	18.04	92	15.74	86
294.116779754	5	1	0	11.09	107	5.3	102
305.121652171	5	1	0	4.89	93	0.69	63
320.126546884	5	2	0	4.66	80	23.53	109
333.129705718	5	2	0	14.34	0	25.09	68
348.134623516	5	1	0	8	113	1.46	96
363.139935459	5	2	0	24.21	112	23.95	31
374.145250128	5	2	0	25.21	60	25.24	61
389.149472661	5	2	0	6.52	8	12.48	150
400.156092669	5	1	0	12.44	77	4.5	21
