onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.005253227	5	2	0	26.59	38	38.56	180
32.009224602	5	1	0	25.98	42	24.81	10
45.014993469	5	2	0	6.91	34	17	110
56.019650133	5	2	0	30.69	19	31.17	33
79.028533047	5	1	0	37.09	150	12.27	77
92.032705464	5	1	0	23.21	111	7.2	15
107.038060579	5	1	0	14.49	89	1.59	71
118.041372229	5	2	0	16.88	88	37.34	91
129.044612704	5	2	0	21.21	37	23.44	100
142.047139438	5	2	0	1.42	47	7.21	51
153.052438921	5	2	0	12.23	25	21.01	96
168.055354337	5	2	0	32.54	22	37.47	71
181.060102993	5	2	0	22.99	110	34.99	111
192.065991496	5	1	0	24.54	49	16.12	44
207.069507067	5	2	0	18.08	15	19.96	116
228.074406768	5	1	1	17.22	169	1.34	153
239.077636118	5	2	1	6.02	19	33.59	138
252.086452465	5	1	1	31.6	29	38.16	135
263.092001192	5	1	1	14.49	89	1.59	71
276.09640108	5	1	1	6.91	34	17	110
289.101135093	5	1	1	21.39	137	5.7	74
304.105060216	5	1	1	17.8	138	6.66	92
317.108456042	5	1	1	28.52	164	8.09	33
328.113658628	5	2	1	29.43	146	27.44	62
339.119394735	5	2	1	18.81	44	10.89	11
354.123738162	5	2	1	17.91	28	33.71	67
367.127566801	5	1	1	26.59	38	38.56	180
392.132298426	5	1	1	12.99	137	3.59	47
407.136247578	5	2	1	22.67	153	17	2
418.141146537	5	1	1	28.34	53	34.87	153
