onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.00563046	5	2	0	15.91	143	15.16	42
28.008794636	5	1	0	30.12	148	2.84	3
41.0132694	5	2	0	4.58	149	4.35	23
56.019139629	5	2	0	1.96	4	22.17	153
67.021577771	5	1	0	19.62	95	11.76	20
80.028524162	5	1	0	15.58	164	9.44	74
93.032145976	5	1	0	25.82	120	7.73	94
108.037296996	5	1	0	28.52	164	8.09	33
123.041986191	5	2	0	37.46	63	30.76	29
134.046468363	5	2	0	32.67	128	34.72	157
149.051644707	5	1	0	20.38	156	9	11
160.054160958	5	2	0	7.68	86	23.64	144
173.056566768	5	2	0	22.77	41	26.92	128
188.06076845	5	2	0	2.83	30	9.88	162
201.064259777	5	1	0	37.49	82	22.02	79
218.069515306	5	2	1	1.42	47	7.21	51
229.071569722	5	1	1	19.62	95	11.76	20
244.074995818	5	2	1	38.45	172	31.99	131
257.079977664	5	1	1	37.49	82	22.02	79
270.082578731	5	2	1	21.84	22	32.37	106
281.087101464	5	1	1	23.11	32	32.85	126
296.08961263	5	2	1	15.01	121	10.71	25
311.094955782	5	1	1	27.96	55	29.55	153
324.099440988	5	2	1	22.16	98	31.49	122
335.106656937	5	1	1	31.18	49	39.68	121
350.11208924	5	1	1	14.56	179	0.08	6
361.116993406	5	1	1	30.31	111	11.89	73
376.119961588	5	1	1	18.94	79	29.78	168
389.124050522	5	1	1	27.32	145	13.41	72
400.13110575	5	1	1	15.58	164	9.44	74
