onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.005263871	5	1	0	21.31	102	22.66	127
30.01003795	5	2	0	29.57	163	29.37	83
43.013222009	5	2	0	35.08	50	34.07	12
58.017874211	5	2	0	15.41	62	27.22	108
69.021704428	5	1	0	11.49	45	2.26	14
82.023311663	5	1	0	25.45	147	9.93	70
97.028054716	5	1	0	27.23	37	35.88	156
110.034276902	5	1	0	15.25	180	4.66	168
123.038652588	5	1	0	26.61	44	30.13	110
138.044402825	5	1	0	28.13	112	8.24	38
153.0486313	5	1	0	32.84	55	39.54	102
164.051915339	5	1	0	23.83	105	13.06	33
175.055335174	5	1	0	20.91	96	10.95	52
186.060918164	5	1	0	27.49	61	29.15	155
201.066619691	5	1	0	37.84	128	26.95	59
218.074376948	5	2	1	2.4	26	10.38	32
233.077349987	5	2	1	37.21	175	23.08	100
246.082131923	5	2	1	12.37	85	1.86	21
261.085333366	5	2	1	35.08	50	34.07	12
274.088661109	5	2	1	20.47	137	2.76	13
285.092807956	5	2	1	20.02	62	7.41	12
296.097129688	5	2	1	18.95	11	39.55	25
309.101456747	5	2	1	36.7	51	31.72	14
320.107283236	5	2	1	4.16	18	39.33	156
333.111883267	5	1	1	38.66	28	34.45	24
348.116493595	5	1	1	19.51	13	29.82	61
363.121228468	5	1	1	21.39	63	16.07	56
376.123774117	5	1	1	14.08	99	25.48	162
387.128616882	5	2	1	33.91	17	32.32	11
398.130692104	5	1	1	25.84	7	34.61	154
