onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.005811269	5	2	1	12.81	174	8.5	9
30.009068726	5	2	1	29.79	163	4.09	33
45.012756961	5	1	1	17.68	176	7.64	155
60.016059309	5	2	1	30.7	147	23.53	10
71.021326989	5	2	1	19.3	97	6.55	46
82.024803685	5	1	1	20.77	62	21.55	87
95.028551602	5	2	1	26.64	54	22.5	44
110.033146042	5	1	1	27.49	61	29.15	155
121.037322319	5	1	1	15.25	180	4.66	168
134.043938811	5	2	1	25.45	83	12.67	15
145.050197237	5	2	1	39.92	134	37.06	27
158.055051774	5	2	1	23.09	80	10.88	18
173.057562954	5	1	1	26.61	44	30.13	110
186.060886148	5	1	1	39.07	57	20.86	34
197.066173877	5	2	1	28.82	38	5.37	1
218.073693263	5	1	0	28.82	38	5.37	1
229.07771705	5	2	0	26.98	173	15.6	18
244.082217448	5	2	0	30.44	126	26.36	17
259.083824516	5	2	0	1.17	70	16.25	166
272.089180426	5	1	0	21.55	84	8.41	40
287.093105806	5	2	0	37.17	177	29.46	37
298.09563826	5	1	0	38.66	28	34.45	24
313.097990765	5	1	0	26.16	5	30.4	142
326.102428739	5	1	0	36.13	172	6.14	4
337.107585627	5	2	0	17.68	171	15.6	76
360.11490412	5	2	0	32.71	148	19.91	38
371.119727346	5	1	0	34.24	179	15.61	122
384.123738127	5	2	0	20.05	86	15.33	31
395.128062988	5	2	0	12.48	95	34.61	111
410.132324191	5	1	0	34.31	99	23.67	79
