onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.0092566	5	2	1	19.91	144	5.21	13
32.014657106	5	1	1	22.3	59	36.41	175
45.020575681	5	2	1	28.13	112	8.24	38
58.025061851	5	2	1	19.96	143	4.97	104
71.0286681	5	2	1	31.57	177	26.88	19
84.034095694	5	1	1	16.76	6	29	157
95.036358523	5	1	1	15.18	111	23.1	135
106.040472364	5	2	1	26.98	173	15.6	18
117.045459555	5	1	1	6.89	34	30.9	172
128.050009509	5	2	1	34.82	114	21.89	93
143.053954907	5	2	1	12.48	95	34.61	111
158.057414289	5	1	1	27.33	29	32.64	140
169.063339295	5	2	1	19.37	151	13.78	89
184.067114485	5	1	1	26.16	5	30.4	142
199.071910517	5	2	1	1.01	87	21.74	135
218.079190693	5	1	0	17.68	176	7.64	155
233.083041089	5	1	0	30.7	147	23.53	10
244.08742311	5	1	0	28.24	141	11.45	41
255.093183196	5	1	0	29.79	163	4.09	33
266.098996623	5	1	0	36.04	112	36.49	173
279.104776422	5	2	0	27.03	77	26.84	40
294.108720668	5	2	0	5.67	66	26.27	125
309.114419394	5	1	0	20.45	68	8.9	44
324.117889138	5	1	0	14.68	45	21.51	148
335.121336336	5	1	0	19.3	97	6.55	46
348.123472352	5	2	0	38.12	177	34.14	64
359.124692005	5	1	0	26.96	73	16.25	26
372.126838889	5	2	0	15.26	161	12.39	3
387.132621318	5	2	0	10.43	40	32.01	170
400.137655712	5	2	0	12.81	174	8.5	9
