onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.010538317	5	1	1	17.22	71	29.97	152
32.016222701	5	1	1	31.43	46	3.57	12
43.020343133	5	1	1	30.77	79	30.96	117
54.024573728	5	2	1	9.38	108	8.96	48
65.029123368	5	1	1	14.35	50	19.35	142
80.031325692	5	2	1	38.58	159	35.34	37
91.03507911	5	1	1	25.27	41	25.77	164
106.040155898	5	1	1	21.95	56	24.36	94
119.045392693	5	2	1	21.13	147	20.55	12
132.048960862	5	1	1	14.32	67	24.27	143
143.053857422	5	2	1	11.2	108	10.84	18
158.058496289	5	1	1	21.52	52	14.37	51
171.061118271	5	1	1	14.97	53	15.97	131
184.065018549	5	2	1	23.34	28	38.91	77
197.071130083	5	1	1	38.84	176	20.37	172
218.07831159	5	1	0	33.65	32	36.33	136
229.083659643	5	1	0	16.2	123	18.94	178
242.089175231	5	1	0	24.29	74	15.89	25
257.092435781	5	2	0	24.15	96	34.13	107
270.097237191	5	1	0	37.39	39	38.01	146
281.10117699	5	1	0	21.7	22	28.77	129
294.107301746	5	1	0	12.3	30	13.83	169
309.111856328	5	2	0	3.28	73	19.42	165
324.114975298	5	2	0	1.61	173	5.38	174
337.119922928	5	2	0	14.75	63	26.04	180
348.124645457	5	2	0	33.21	34	39.05	95
363.130585322	5	1	0	32.42	133	17.29	46
378.133916683	5	1	0	21.95	56	24.36	94
389.138057299	5	2	0	26.15	105	25.93	17
400.142236767	5	2	0	1.53	93	20.16	168
