onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.005873165	5	2	0	5.47	31	12.18	89
28.009930427	5	2	0	16.86	63	35.2	74
43.017323283	5	2	0	7.22	155	6.93	61
58.022210772	5	2	0	17.22	71	29.97	152
69.029220198	5	2	0	20.42	81	26.21	113
82.031932058	5	1	0	31.44	22	34.36	123
95.038639595	5	2	0	17.54	166	27.7	175
108.043990566	5	2	0	10.81	36	17.61	167
121.048142559	5	2	0	9.38	108	8.96	48
136.051632379	5	2	0	18.01	154	15.29	48
147.055418799	5	1	0	37.67	166	35.83	147
158.062025619	5	2	0	26.38	115	24.84	29
171.064045883	5	2	0	14.06	119	11.37	50
186.067007688	5	2	0	25	43	39.88	71
201.069680225	5	2	0	6.25	50	17.76	124
218.076769929	5	1	1	27.52	67	30.9	135
229.081070742	5	2	1	1.53	93	20.16	168
244.083793061	5	1	1	28.96	35	38.47	88
255.087336842	5	1	1	20.01	47	28.3	81
270.093711858	5	1	1	7.61	37	16.7	162
283.099776334	5	2	1	13.68	90	31.33	178
294.103844891	5	2	1	2.48	121	2.34	5
305.107558546	5	2	1	5.04	22	23.47	103
318.112586533	5	1	1	30.67	78	38.29	179
331.116244928	5	2	1	24.15	96	34.13	107
342.120424226	5	2	1	18.01	154	15.29	48
355.125224023	5	2	1	27.93	40	37.82	54
370.130264298	5	1	1	30.16	80	30.74	165
385.13388971	5	1	1	22.73	24	28.34	179
400.13887932	5	1	1	34.7	0	35.14	16
