onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.007690632	5	1	0	27.47	179	20.17	140
32.011660635	5	1	0	24.71	18	31.94	171
45.01483934	5	1	0	8.27	172	0.1	4
58.019170728	5	1	0	29.4	99	24.59	77
69.022588933	5	1	0	14.35	50	19.35	142
82.027522421	5	2	0	3.31	25	8.48	44
93.030960305	5	2	0	15.19	145	38.8	176
104.03613459	5	2	0	31.28	134	29.85	0
119.039601189	5	2	0	26.95	5	31.23	23
132.042837532	5	1	0	19.36	157	3.9	67
143.04863028	5	2	0	9.8	45	21.54	152
156.051873973	5	2	0	7.57	153	7.45	37
171.05625416	5	1	0	27.52	67	30.9	135
186.059203003	5	1	0	30.67	78	38.29	179
201.063626816	5	1	0	34.62	122	4.88	27
218.069992982	5	2	1	1.61	173	5.38	174
233.075036129	5	1	1	19.36	157	3.9	67
244.0800099	5	1	1	27.68	26	27.98	81
255.086972588	5	2	1	31.44	131	27.2	30
270.090222018	5	1	1	26.14	49	34.62	114
285.093820336	5	2	1	26.38	115	24.84	29
296.096471574	5	2	1	30.52	128	27.42	108
307.101671809	5	1	1	20.57	41	32.97	118
320.104156514	5	2	1	8.15	160	5.14	25
331.106901302	5	1	1	6.25	50	17.76	124
344.110574446	5	1	1	37.39	39	38.01	146
359.11574692	5	1	1	5.25	21	6.68	64
372.120277166	5	1	1	30.81	114	34.18	128
387.123932445	5	1	1	11.48	33	15.39	143
400.126700549	5	1	1	36.81	152	10.73	16
