onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.006556026	5	1	1	24.64	106	17.74	35
32.011663507	5	1	1	12.13	94	10	2
45.016061996	5	1	1	27.33	149	20.12	63
56.020999974	5	2	1	10.78	104	20.25	120
71.025809962	5	1	1	8.62	66	5.14	17
84.030532939	5	1	1	31.09	141	21.29	3
97.03480633	5	1	1	18.06	156	11.5	120
108.039203751	5	2	1	28.78	26	34.2	140
123.041425235	5	1	1	22.74	152	13.57	72
136.044901624	5	1	1	37.1	158	26.2	42
147.04908543	5	2	1	27.49	178	25.75	148
160.05396186	5	1	1	13.75	0	15.06	179
171.058367526	5	2	1	28.61	119	31.35	160
186.059889189	5	2	1	20.31	7	30.95	87
197.06326519	5	1	1	20.26	0	21.99	129
218.067513749	5	1	0	18.61	147	12.43	117
229.071721831	5	2	0	31.03	152	28.45	33
244.074526741	5	1	0	19.25	164	12.31	104
257.079648203	5	1	0	16.47	1	16.72	140
270.084227614	5	1	0	8.59	47	3.86	26
281.08674371	5	2	0	14.53	36	24.36	68
294.089485883	5	2	0	4.58	52	12.96	80
307.095022527	5	1	0	32.1	168	29.84	126
322.100782056	5	2	0	12.13	94	10	2
337.103967154	5	1	0	34.58	34	37.68	161
348.107116846	5	1	0	35.4	80	19.62	33
359.111380852	5	2	0	18.63	151	18.56	78
374.115982008	5	1	0	34.19	90	16.28	6
387.119819482	5	1	0	39.22	132	24.97	107
398.125157137	5	1	0	13.75	143	9.07	98
