onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.006397636	5	1	0	29.38	158	3.34	10
30.012480988	5	2	0	18.01	163	17.54	76
45.016483607	5	2	0	24.99	56	30.25	175
56.021165704	5	2	0	11.85	59	17.52	120
71.024499299	5	1	0	30.24	84	19.46	40
84.02894789	5	2	0	14.14	100	11.74	31
99.030940182	5	2	0	2.3	6	21.11	92
114.034471699	5	2	0	32.82	107	38.1	178
129.038942909	5	2	0	17.61	77	22.78	145
142.043380657	5	1	0	14.58	97	17.35	175
153.04897108	5	1	0	24.68	58	25.2	105
166.050738814	5	1	0	10.57	129	1.52	13
177.055318262	5	1	0	30.54	27	31.61	116
188.057730435	5	2	0	27.71	106	31.12	128
199.060672667	5	1	0	19.59	147	13.22	115
218.0691777	5	2	1	14.58	97	17.35	175
231.073788518	5	1	1	34.19	90	16.28	6
242.079020852	5	1	1	24.66	83	16.23	40
255.082744949	5	1	1	34.2	166	23.43	78
266.086259721	5	1	1	19.59	147	13.22	115
277.09290769	5	2	1	9.6	103	9.58	59
292.097884081	5	1	1	16.43	31	15.76	16
307.103054456	5	1	1	33.91	166	30.8	56
320.105990959	5	2	1	27.71	106	31.12	128
331.110974769	5	2	1	30.15	86	37.08	126
344.115346919	5	1	1	32.1	168	29.84	126
359.11777869	5	2	1	34.58	34	37.68	161
370.123002532	5	1	1	27.33	86	12.4	20
385.128407715	5	1	1	37	160	11.62	136
398.13285077	5	2	1	11.82	10	16.93	93
