onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.005083081	5	1	0	16.71	125	5.45	65
28.010879827	5	1	0	29.18	6	31.59	171
43.014866776	5	1	0	12.3	97	9.13	94
58.019883522	5	1	0	37.1	158	26.2	42
71.025154612	5	1	0	24.64	106	17.74	35
86.02725264	5	1	0	19.11	1	21.98	57
99.02999807	5	1	0	26.01	17	27.7	177
110.033813607	5	1	0	8.62	66	5.14	17
123.040522401	5	1	0	34.02	147	25.75	87
134.046207639	5	2	0	21.89	42	30.92	142
147.051092574	5	2	0	13.85	36	29.21	176
158.05630483	5	1	0	30.21	88	20.65	31
169.059661324	5	1	0	33.91	166	30.8	56
184.063053412	5	1	0	33.85	151	24.78	94
199.068124247	5	1	0	14.46	170	3.26	168
218.074091417	5	2	1	18.61	118	32.87	167
233.07772609	5	2	1	32.82	107	38.1	178
244.079565504	5	1	1	24.68	58	25.2	105
259.083776724	5	1	1	29.72	174	6.8	136
274.088340245	5	1	1	32.83	112	25.96	108
287.094601901	5	1	1	30.99	17	31.05	175
300.101365483	5	2	1	25.81	66	28.89	117
311.105100998	5	2	1	34.13	18	36.02	133
322.111103747	5	1	1	26.01	17	27.7	177
333.114251477	5	1	1	30.21	88	20.65	31
348.116317751	5	1	1	39.84	160	36.08	156
361.119578071	5	2	1	1.58	0	7.34	114
372.12330104	5	2	1	38.12	34	37.78	17
385.129475598	5	2	1	4.58	52	12.96	80
400.133910988	5	1	1	25.66	109	19.52	19
