onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.006190026	5	1	1	22.58	79	32.93	130
28.008897542	5	1	1	22.85	35	23.76	155
43.012233735	5	2	1	23.87	83	22.11	31
56.016786542	5	2	1	39.85	150	28.45	71
67.020546375	5	1	1	10.13	89	36.36	131
78.024308139	5	2	1	32.19	142	23.55	98
89.028689696	5	2	1	2.12	122	25.73	161
100.03265529	5	2	1	22.13	144	15.7	24
113.037427948	5	1	1	38.44	78	39.82	141
126.042518116	5	1	1	5.02	54	13.17	81
141.047676423	5	1	1	20.06	106	6.57	64
156.052574884	5	1	1	19.89	156	7.31	94
171.055843878	5	1	1	28.38	85	27.77	14
184.058365247	5	1	1	37.74	121	13.54	45
197.060767487	5	1	1	14.08	166	10.89	159
218.06450315	5	2	0	5.02	54	13.17	81
231.069477944	5	1	0	33.45	171	27	58
244.074295009	5	1	0	14.08	166	10.89	159
259.077630621	5	1	0	39.85	150	28.45	71
272.08175802	5	1	0	19.51	63	17.79	9
295.089709667	5	1	0	8.82	162	7.08	45
310.091661162	5	2	0	6.2	67	32.29	157
321.095970979	5	2	0	8.34	33	26.26	142
336.10158277	5	2	0	15.5	70	36.54	162
349.10528041	5	1	0	34.02	117	29.73	46
374.117351651	5	1	0	19.47	52	11.95	16
385.122935463	5	2	0	8.91	2	28.27	30
396.127344961	5	2	0	14.9	44	26.55	179
407.131420514	5	1	0	18.01	34	11.28	17
418.139663739	5	2	0	20.78	38	24.8	123
