onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.011118739	5	2	0	35.94	155	30.02	48
32.018373544	5	1	0	35.76	176	16.48	27
47.021826769	5	1	0	32.76	44	26.37	42
62.027273593	5	1	0	20.17	83	15.8	10
77.034672211	5	1	0	28.38	85	27.77	14
88.039010677	5	2	0	11.32	104	20.22	117
99.044136286	5	1	0	37.74	121	13.54	45
110.045796503	5	1	0	8.43	76	0.29	58
125.049873646	5	2	0	20.99	5	22.7	111
136.055549756	5	2	0	15.28	27	19.21	131
149.058077793	5	1	0	25.08	132	9.16	92
162.06085548	5	2	0	26.39	36	39.71	167
173.064999437	5	1	0	34.67	152	8.45	115
186.070090674	5	2	0	21.69	8	24.98	26
199.075634843	5	2	0	3.11	55	19.86	138
218.082531649	5	2	1	19.51	63	17.79	9
229.087233886	5	1	1	31.5	61	37.7	175
240.092174739	5	2	1	30.45	58	23.36	21
255.094348853	5	2	1	8.82	162	7.08	45
268.099698105	5	2	1	19.47	52	11.95	16
281.103603963	5	1	1	12.06	150	4.81	87
296.106858216	5	2	1	34.02	117	29.73	46
311.110845887	5	1	1	16.87	151	2.09	40
326.115172156	5	1	1	34.62	140	16.21	138
337.119293431	5	1	1	27.01	57	13.29	41
350.124825102	5	1	1	8.91	2	28.27	30
361.130506622	5	1	1	9.67	47	12.28	145
376.136482424	5	2	1	26.98	100	20.75	58
389.139486611	5	2	1	27.24	89	10.45	26
402.14587565	5	2	1	20.17	83	15.8	10
