onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.010717876	5	1	1	18.66	40	29.84	110
30.011922099	5	2	1	30.79	180	23.86	39
41.017279376	5	1	1	30.14	144	18.1	93
56.021242884	5	1	1	33.56	65	36.8	142
67.026898261	5	1	1	20.99	5	22.7	111
92.034138906	5	2	1	26.15	174	23.78	8
107.038118738	5	2	1	4.43	14	18.88	72
122.045577297	5	2	1	8.43	76	0.29	58
153.060419464	5	1	1	30.09	152	20.32	134
164.062821992	5	1	1	16.15	21	20.31	40
177.070143448	5	1	1	32.34	49	24.32	43
190.074397027	5	1	1	16.23	68	30.85	138
211.085121364	5	2	1	22.55	154	15.64	33
226.090523806	5	1	1	15.28	27	19.21	131
239.09715178	5	1	1	37.38	94	26.45	83
258.10560914	5	1	0	32.19	142	23.55	98
269.107087262	5	1	0	39.37	81	31.71	68
280.112772287	5	2	0	5.96	23	27.82	174
293.117910845	5	2	0	9.67	47	12.28	145
308.121097485	5	1	0	15.23	41	20.69	127
323.128079094	5	2	0	10.13	89	36.36	131
334.133493457	5	2	0	20.66	8	30.04	142
345.136687725	5	1	0	27.24	89	10.45	26
360.141662192	5	1	0	22.55	154	15.64	33
373.146020899	5	2	0	8.5	32	38.95	129
388.151662969	5	1	0	15.46	108	9.84	105
401.156027697	5	1	0	24.87	128	3.76	52
412.159816524	5	1	0	22.29	121	17.5	31
