onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.006505304	5	2	0	1.31	60	8	115
32.013639129	5	1	0	36.11	79	33.7	32
47.01782192	5	1	0	23.24	54	34.51	136
60.024138219	5	2	0	8.69	70	13.92	174
73.028942404	5	2	0	13.37	8	21.7	167
88.032634922	5	1	0	26.57	156	23.78	44
99.035691275	5	1	0	27.39	131	16.02	54
112.042029362	5	2	0	13.37	35	39.18	167
125.04586387	5	1	0	28.68	121	39.41	161
140.052616575	5	2	0	19.99	55	22.14	119
151.055641905	5	2	0	29.94	147	7.53	54
162.058608757	5	1	0	14.74	122	1.99	107
173.063591659	5	1	0	19.53	149	6.95	7
186.068864827	5	2	0	24.61	140	1.12	111
201.071592494	5	2	0	19.64	75	35.26	175
218.074149804	5	1	1	24.61	140	1.12	111
229.079355512	5	2	1	8.47	173	26.1	175
242.081352585	5	2	1	26.69	27	39.72	67
257.086213382	5	2	1	7.33	16	38.91	128
270.091510536	5	1	1	21.61	42	31.06	91
283.094284347	5	1	1	18.78	110	5.69	89
294.096925224	5	1	1	32.84	85	35.46	153
309.100472968	5	1	1	22.48	43	29.2	179
322.103489306	5	1	1	9.67	86	15.95	100
337.108317386	5	2	1	34.56	166	18.62	101
352.110661325	5	1	1	4.69	2	9.91	65
367.114309085	5	2	1	3.95	3	4.07	37
378.118401288	5	1	1	19.97	28	29.99	130
391.120577102	5	1	1	9.04	58	33.03	117
402.124103257	5	1	1	14.85	44	21.15	109
