onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.010485045	5	2	0	5.42	40	16.34	157
30.014963588	5	1	0	23.72	9	28.41	131
45.01861529	5	1	0	19.46	75	4.72	14
58.021451452	5	1	0	20.5	32	22.03	121
71.024827555	5	2	0	22.35	46	38.45	170
82.028678328	5	1	0	28.83	46	34.79	106
95.034108267	5	2	0	13.37	35	39.18	167
120.039500053	5	2	0	7.06	92	20.46	119
135.04358874	5	1	0	31.29	143	19.85	88
146.047289558	5	2	0	24.94	71	24.57	12
161.05238287	5	1	0	37.46	126	14.71	55
172.053725259	5	2	0	14.06	44	29.65	159
187.057169377	5	1	0	23.61	24	29.44	167
200.061804101	5	1	0	23.5	2	34.67	158
221.069087427	5	2	0	12.7	106	29.7	172
238.076930045	5	1	1	32.84	85	35.46	153
251.079828268	5	2	1	6.27	23	30.48	134
262.081807919	5	1	1	26.17	36	26.64	79
273.086022989	5	2	1	21.04	64	18.38	10
288.089343708	5	2	1	21.63	108	29.62	122
299.091574213	5	1	1	23.11	139	4.94	102
314.095809748	5	1	1	32.49	125	9.33	47
327.098250156	5	1	1	12.1	172	4.29	153
340.10352906	5	1	1	22.68	18	28.22	52
353.109020509	5	1	1	32.14	94	18.2	64
364.113323303	5	1	1	35.55	53	16.19	31
377.117618162	5	2	1	15.4	19	33.06	47
388.120664701	5	2	1	7.57	60	18.66	121
403.126331804	5	1	1	26.49	40	31.49	117
418.129641904	5	2	1	23.61	24	29.44	167
