onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.004380702	5	2	1	21.32	30	36.6	143
32.010394171	5	2	1	19.44	57	39.71	151
45.013061786	5	1	1	33.14	104	15.88	53
56.015480028	5	1	1	26.09	53	28.57	116
71.01974876	5	1	1	14.74	122	1.99	107
86.022202466	5	2	1	29.63	111	24.56	88
101.026535994	5	2	1	16.23	28	17.28	59
114.030558373	5	1	1	18.84	92	2.39	46
125.034058146	5	2	1	29.94	147	7.53	54
136.040040878	5	1	1	32.9	87	8.78	66
147.045167409	5	1	1	8.69	70	13.92	174
160.050565742	5	1	1	32.14	94	18.2	64
173.056913622	5	2	1	20.88	45	28.62	177
186.060439511	5	1	1	30.4	49	23.3	6
201.063898468	5	1	1	15.95	57	37.07	109
218.068834307	5	1	0	37.05	179	15.69	79
233.07359178	5	2	0	21.32	30	36.6	143
246.078440016	5	2	0	8.41	96	1.43	65
259.083246633	5	2	0	15.95	57	37.07	109
274.088167187	5	1	0	14.9	23	17.94	92
287.092449656	5	1	0	12.91	76	35.84	150
298.098197242	5	1	0	30.4	49	23.3	6
311.102922958	5	1	0	26.09	53	28.57	116
326.106706825	5	2	0	8.23	81	28.92	87
337.108071799	5	1	0	8.47	173	26.1	175
350.111490919	5	1	0	33.14	104	15.88	53
361.115280088	5	1	0	12.15	49	33.67	168
372.119751406	5	2	0	23.72	9	28.41	131
383.121683113	5	2	0	0.36	88	22.48	91
398.12863114	5	1	0	33.23	51	37.84	107
