onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.004823885	5	1	1	15.86	56	3.96	38
28.009436684	5	2	1	2.63	101	7.03	110
41.012396981	5	2	1	10.83	134	10.64	11
52.017552744	5	1	1	9.86	49	33.04	150
67.021765696	5	1	1	5.97	134	4.31	116
78.024729943	5	2	1	9.88	31	36.27	92
93.030063222	5	1	1	6.97	3	10.59	40
108.03531078	5	2	1	7.56	84	24.96	126
121.039970998	5	2	1	25.3	117	21.83	54
134.044573718	5	1	1	21.82	62	29.69	103
149.048009287	5	1	1	6.3	30	19.86	72
160.051541056	5	1	1	17.87	47	18.5	179
171.054617322	5	1	1	33.13	104	29.19	35
184.059177646	5	2	1	11.86	107	28.29	126
197.06436248	5	2	1	23.54	100	15.18	28
218.069993357	5	2	0	30.89	116	29.73	33
229.073881431	5	2	0	10.27	144	17.21	152
244.077563541	5	2	0	25.3	117	21.83	54
257.083671891	5	1	0	19.78	154	2.99	149
270.089024164	5	2	0	27.51	19	37.34	98
281.091650482	5	1	0	18.05	85	18.1	134
292.095614309	5	1	0	37.93	20	38.96	50
305.100719762	5	1	0	11.96	66	4.73	4
316.106557655	5	2	0	4.46	65	28.9	169
327.108970179	5	1	0	37.63	125	13.88	43
342.115424544	5	1	0	22.7	138	10.3	90
357.118982634	5	2	0	16.62	95	33.89	150
370.122472801	5	1	0	25.99	126	13.14	102
385.125927556	5	2	0	32.12	27	36.48	52
400.127864661	5	2	0	12.99	33	39.73	48
