onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.008529781	5	1	1	10.19	25	26.3	171
28.012960572	5	1	1	26.9	50	31.81	150
43.018245388	5	2	1	37.57	86	35.77	63
54.022869305	5	2	1	31.83	44	25.57	4
69.028614887	5	1	1	11.09	71	22.41	120
80.031631325	5	2	1	37.86	115	33.51	55
93.035184587	5	2	1	38.52	74	37.87	34
106.039762854	5	2	1	21.94	90	34.72	133
117.044936538	5	2	1	9.35	127	16.15	146
130.049763579	5	1	1	13.47	146	0.21	72
143.055434601	5	1	1	19.09	115	10.82	109
158.06105152	5	2	1	38.58	170	34.53	71
171.06469939	5	1	1	24.03	59	10.24	7
186.067912946	5	1	1	28.92	20	31.02	126
201.071739879	5	2	1	32.18	149	10.4	36
218.077935753	5	1	0	21.89	173	9.91	37
233.08395591	5	1	0	28.92	20	31.02	126
248.08863838	5	2	0	5.94	95	9.16	175
261.093993615	5	2	0	1.07	47	9.37	140
274.101335023	5	2	0	21.91	135	17.49	57
285.103743604	5	1	0	29.34	162	4.8	75
296.108680027	5	2	0	2.45	37	20.47	137
309.114631196	5	1	0	24.03	59	10.24	7
320.117450235	5	2	0	4.39	14	26.56	121
331.122489945	5	2	0	5.85	128	13.55	173
342.128294266	5	2	0	17.98	55	37.61	112
357.131300913	5	2	0	37.57	86	35.77	63
370.138379752	5	2	0	34.72	66	39.45	129
385.142433659	5	2	0	0.96	84	21.31	178
400.147252476	5	1	0	26.12	113	5.69	48
