onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.008105123	5	1	0	27.48	72	10.82	59
30.010641277	5	1	0	8.52	143	2.46	106
41.014812608	5	2	0	7.76	41	36.1	174
56.018267776	5	2	0	36.06	52	32.02	11
69.021340562	5	1	0	28.52	166	7.4	81
80.027393714	5	2	0	14.51	134	12.27	31
91.031024616	5	1	0	27.59	49	37.89	175
102.034603972	5	2	0	22.72	151	22.53	8
117.038922109	5	2	0	2.18	32	3.47	140
132.041725399	5	1	0	31.82	150	16.75	34
145.048062102	5	1	0	24.6	29	26.11	66
160.054237469	5	1	0	25.38	87	29.13	157
171.059206964	5	2	0	31.75	169	21.26	93
184.063249567	5	1	0	21.47	167	5.86	108
199.065853983	5	1	0	24.27	0	28.1	155
218.07193337	5	1	1	8.52	143	2.46	106
229.074950767	5	1	1	25.02	111	7.45	33
240.079495285	5	2	1	30.14	32	32.37	63
251.083905761	5	1	1	12.94	92	9.68	60
266.088108881	5	1	1	30.01	132	21.56	95
281.093859569	5	2	1	14.18	73	24.8	180
296.098775631	5	1	1	35.33	155	33.96	37
311.102343124	5	1	1	34.01	146	30.84	54
324.106884429	5	1	1	18.74	153	11.36	110
337.110089147	5	1	1	30.88	124	19.62	92
348.114579291	5	2	1	2.18	32	3.47	140
359.120595041	5	1	1	26.32	6	15.65	1
372.127489286	5	2	1	25.95	35	31.15	73
387.132562864	5	1	1	35.57	69	13.04	20
400.137256366	5	1	1	19.35	45	13.06	32
