onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
27.012287306	5	2	0	24.71	112	19.41	38
40.017154613	5	2	0	34.25	172	25.98	64
55.023405404	5	2	0	1.7	49	15.88	106
66.026844878	5	1	0	35.76	125	15.49	92
79.030473745	5	1	0	37.03	45	37.14	135
94.035236005	5	2	0	30.47	105	37.16	179
109.038605776	5	1	0	20.86	36	21.31	100
120.042478804	5	1	0	38.7	115	18.29	40
133.04554659	5	1	0	19.35	45	13.06	32
144.048507838	5	1	0	35.64	38	37.34	154
159.054292288	5	2	0	14.59	161	10.59	50
170.058036962	5	1	0	17.13	35	17.52	179
183.061061968	5	1	0	37.17	109	16.91	55
194.064734679	5	2	0	13.27	93	11.54	39
207.068613723	5	1	0	27.61	54	28.21	123
228.075737101	5	2	1	2.64	21	3.53	89
241.07928114	5	1	1	25.96	177	2.03	160
254.080099467	5	1	1	35.12	144	32.97	65
267.086641575	5	1	1	17.02	96	9.07	51
280.090347377	5	1	1	35.76	125	15.49	92
291.094525951	5	2	1	5.14	30	26.25	138
302.09877547	5	1	1	27.77	151	26.01	58
315.101908756	5	1	1	39.61	107	32.38	77
326.103924573	5	1	1	30.59	65	21.88	41
337.109307396	5	1	1	14.51	134	12.27	31
348.111411414	5	2	1	22.72	151	22.53	8
363.115996951	5	1	1	5.24	93	5.88	126
378.12029956	5	2	1	9.11	6	16.8	170
393.123967807	5	2	1	15.32	29	21.45	152
408.127195125	5	1	1	38.7	115	18.29	40
