onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.005380468	5	1	0	9.11	6	16.8	170
28.010853807	5	2	0	28.47	152	27.83	48
41.013013812	5	2	0	14.47	91	38.73	141
56.02028608	5	1	0	30.01	132	21.56	95
71.025068126	5	1	0	30.59	65	21.88	41
82.030195369	5	1	0	29.86	23	35.84	77
95.034928581	5	2	0	7.74	16	24.37	78
106.038207919	5	2	0	5.13	13	19.78	135
119.041674444	5	2	0	35.33	155	33.96	37
130.045095047	5	2	0	39.78	176	39.55	23
141.050179498	5	1	0	18.33	126	1.74	98
154.055695256	5	2	0	31.15	173	30.44	60
169.059911024	5	2	0	10.91	105	14.15	129
184.063580564	5	2	0	16.88	127	26.56	179
199.068651652	5	1	0	29.42	43	30.38	141
218.074389461	5	1	1	17.13	35	17.52	179
233.080720744	5	1	1	9.02	165	7.02	9
248.088515036	5	1	1	22.29	35	22.84	100
261.095498927	5	1	1	36.35	174	26.37	130
272.097983908	5	1	1	33.09	148	20.92	107
283.101104052	5	2	1	16.85	65	39.22	113
294.106046366	5	2	1	14.74	83	29.11	157
307.112102278	5	2	1	20.67	27	30.84	32
322.118608213	5	1	1	27.48	72	10.82	59
337.124295674	5	2	1	19.01	55	30.92	107
350.130692293	5	2	1	27.59	49	37.89	175
365.134182447	5	1	1	26.27	20	26.75	166
376.136528815	5	2	1	37.84	68	39.05	169
389.141752633	5	1	1	28.47	152	27.83	48
402.145570576	5	1	1	24.71	112	19.41	38
