onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.006182559	5	2	1	25.23	47	35.01	172
28.013052279	5	1	1	33.79	180	31.84	41
43.018078254	5	2	1	30.47	105	37.16	179
54.02156016	5	1	1	12.89	128	2.58	9
67.02691201	5	1	1	14.59	161	10.59	50
80.031655728	5	1	1	37.03	45	37.14	135
93.037886634	5	2	1	16.88	127	26.56	179
106.041324496	5	2	1	14.4	9	26.06	37
121.04409273	5	1	1	13.27	93	11.54	39
136.046187042	5	1	1	28.52	166	7.4	81
149.052709206	5	1	1	31.82	150	16.75	34
164.056021914	5	1	1	36.06	52	32.02	11
175.059809644	5	2	1	39.78	176	39.55	23
186.066734631	5	1	1	34.25	172	25.98	64
197.069269231	5	2	1	19.52	172	19.41	121
218.074810477	5	1	0	12.89	128	2.58	9
231.077340177	5	1	0	15.18	27	15.56	104
246.081565306	5	1	0	30.88	124	19.62	92
259.084678144	5	2	0	14.74	83	29.11	157
270.087722166	5	1	0	35.57	69	13.04	20
283.092488432	5	2	0	27.77	151	26.01	58
298.095633514	5	1	0	26.32	6	15.65	1
309.100755825	5	2	0	19.52	172	19.41	121
320.105006174	5	2	0	33.79	180	31.84	41
331.110005823	5	1	0	2.64	21	3.53	89
344.115320662	5	1	0	36.35	174	26.37	130
359.119541169	5	2	0	36.95	103	36.07	13
374.123549007	5	1	0	30.14	32	32.37	63
389.128609049	5	2	0	2.87	162	15.7	173
400.1328816	5	1	0	22.94	47	26.19	139
