onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.007072397	5	1	1	31.15	173	30.44	60
32.010349418	5	2	1	24.27	0	28.1	155
45.016424823	5	2	1	23.17	98	33.06	124
60.020973276	5	1	1	25.08	120	2.22	98
71.024034417	5	1	1	37.17	109	16.91	55
86.027958352	5	1	1	31.75	169	21.26	93
97.033533777	5	2	1	22.94	47	26.19	139
108.037407459	5	2	1	38.74	40	39.93	122
119.040692807	5	2	1	35.57	2	39.29	89
132.047248984	5	1	1	35.78	60	28.87	38
145.049582577	5	2	1	24.6	29	26.11	66
158.055402158	5	1	1	13.81	155	6.86	17
171.060827303	5	1	1	21.47	167	5.86	108
186.065600359	5	2	1	28.41	112	28.33	39
201.068523783	5	2	1	2.87	162	15.7	173
218.073566931	5	1	0	17.02	96	9.07	51
231.078103605	5	1	0	36.85	156	23.51	139
246.084480144	5	2	0	1.04	101	15.51	151
261.089373993	5	1	0	33.34	137	29.77	132
274.09399508	5	2	0	19.01	55	30.92	107
287.098619559	5	1	0	15.32	29	21.45	152
298.103198023	5	2	0	9.13	43	20.39	170
309.106576512	5	2	0	34.01	146	30.84	54
324.111225926	5	1	0	37.95	5	39	30
335.114065855	5	1	0	17.97	26	20.24	63
350.118950538	5	1	0	13.81	155	6.86	17
361.122482511	5	2	0	16.85	65	39.22	113
374.126442136	5	1	0	37.39	57	38.99	169
385.130858886	5	1	0	35.78	60	28.87	38
400.135957109	5	1	0	34.6	27	35.05	165
