onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.008419783	5	2	1	33.37	180	22.34	49
32.012732358	5	1	1	14.49	72	3.14	28
43.01655984	5	2	1	19.26	154	14.82	12
54.019180928	5	2	1	12.02	177	8.16	7
67.023980411	5	1	1	25.26	31	28.63	118
78.028261667	5	1	1	1.76	32	1.98	165
93.030126829	5	2	1	28.29	23	34.24	59
106.034411485	5	1	1	21.61	57	16.83	54
117.039205989	5	1	1	30.05	147	22.38	121
132.045716429	5	1	1	24.48	19	25.49	61
147.048273742	5	1	1	12.54	67	14.34	180
158.052550909	5	2	1	19.44	144	10.37	14
171.05751695	5	1	1	25.07	160	3.32	28
184.060991476	5	2	1	2.41	107	7.22	130
199.063380168	5	1	1	10.38	15	16.9	164
218.069947691	5	1	0	21.61	57	16.83	54
229.073251682	5	1	0	36.23	158	13.48	40
242.076439329	5	2	0	6.25	23	9.22	52
255.079685412	5	1	0	30.88	122	24.64	23
270.084349197	5	2	0	32.41	62	35.74	130
281.087980547	5	1	0	36.81	46	30.02	42
296.090404291	5	2	0	14.41	40	19.44	126
311.094148774	5	1	0	37.61	116	25.68	73
324.099127455	5	1	0	32.04	24	33.72	178
337.103024084	5	1	0	38.07	126	34.15	31
348.107096735	5	1	0	15.67	131	7.76	37
359.112175683	5	1	0	19.26	154	14.82	12
370.116594967	5	1	0	39.93	172	20.75	141
385.123285594	5	2	0	4.44	32	20.95	109
400.127625743	5	1	0	33.83	153	24.74	24
