onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.00423379	5	1	1	9.26	68	1.58	50
30.010461623	5	1	1	13.01	149	6.58	101
41.015550778	5	1	1	25.8	85	6.25	54
56.021447543	5	1	1	21.36	175	4.97	136
71.027048874	5	2	1	15.67	131	7.76	37
84.030502344	5	2	1	38.07	126	34.15	31
97.033032249	5	1	1	24.94	11	33.01	85
112.037880615	5	1	1	12.02	83	25.7	142
125.040277356	5	1	1	32.41	62	35.74	130
136.045765464	5	1	1	16.04	30	17.17	160
147.05057703	5	2	1	39.37	166	34.08	49
158.055547505	5	1	1	32.04	24	33.72	178
169.058657921	5	1	1	32.54	173	9.1	41
184.062832308	5	1	1	24.29	33	26.14	96
197.065865353	5	2	1	1.12	63	4.54	160
218.071407361	5	1	0	36.84	134	22.3	37
229.077144315	5	1	0	38.14	92	34.41	43
244.082991227	5	2	0	2.41	107	7.22	130
257.088790629	5	1	0	30.05	147	22.38	121
268.091321793	5	2	0	7.83	43	31.24	179
281.096855303	5	1	0	19.44	144	10.37	14
292.100634885	5	1	0	25.62	114	8.71	27
307.107217016	5	2	0	24.48	19	25.49	61
318.112171659	5	2	0	20.89	27	20.11	12
331.115387503	5	1	0	9.19	169	4.62	16
346.119887762	5	1	0	17.51	174	13.31	23
359.125640466	5	1	0	14.76	94	4.12	10
374.130042707	5	1	0	24.46	136	15.39	14
389.135115611	5	1	0	35.33	80	26.78	68
402.138102198	5	2	0	24.21	101	38.11	143
