onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.008142768	5	2	1	8.77	6	14.42	68
28.012974194	5	1	1	22.93	37	20.69	36
41.016237776	5	2	1	8.18	115	33.59	145
52.021673227	5	2	1	4.99	99	23.4	125
63.026782933	5	2	1	0.48	87	6.08	109
74.02920793	5	2	1	23.35	83	38.83	151
89.033290764	5	1	1	8.47	68	4.79	19
104.037388153	5	2	1	9.92	46	27.56	93
117.043359627	5	1	1	33.21	31	34.57	142
132.045507454	5	1	1	10.45	105	4.12	44
145.050597041	5	2	1	11.58	105	13.17	142
160.055608301	5	2	1	0.47	25	2.14	112
173.059207439	5	1	1	27	134	8.4	86
188.064265585	5	2	1	12.73	57	15.5	66
201.070299066	5	2	1	8.37	48	9.82	57
218.075542456	5	2	0	8.63	5	16.68	56
233.079947312	5	2	0	25.49	76	35.32	174
248.084286646	5	2	0	26.05	100	23.67	46
263.087789108	5	2	0	7.4	104	13.8	105
278.09347456	5	2	0	26.73	128	25.87	3
291.097625168	5	1	0	23.83	175	17.51	65
302.101562426	5	1	0	8.47	68	4.79	19
315.103748242	5	1	0	39.96	150	37.52	118
328.109305815	5	2	0	28.53	177	27.04	34
341.112289275	5	1	0	23.16	57	30.6	164
352.114996157	5	2	0	13.72	79	32.63	163
363.120100467	5	2	0	24.21	167	22.81	15
378.12666309	5	2	0	21.92	139	19.84	34
391.13213905	5	1	0	24.07	87	24.63	166
402.136378001	5	1	0	26.46	110	12.88	85
