onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.011416289	5	1	0	25.12	144	15.53	47
32.018116677	5	1	0	36.47	139	9.46	28
47.024375287	5	1	0	20.94	151	5.14	39
60.027534911	5	2	0	15.41	137	12.76	28
71.03452697	5	2	0	21.59	168	19.48	73
86.03949974	5	1	0	32.64	152	27.77	151
99.043215277	5	1	0	26.98	59	13.31	23
112.046920799	5	1	0	24.4	124	13.31	71
127.04886366	5	2	0	30.75	33	39.12	133
140.052986982	5	2	0	18.14	119	15.08	33
155.057533536	5	1	0	33.54	104	12.26	44
166.060961469	5	2	0	17.05	47	38.28	64
177.063136758	5	1	0	25.04	124	15.29	57
190.067244809	5	1	0	14.83	111	8.81	7
201.072748865	5	1	0	29.67	116	21.5	91
218.080628239	5	2	1	17.05	47	38.28	64
233.086402189	5	2	1	2.16	89	25.76	116
248.091987274	5	2	1	8.07	73	6.08	23
261.097751169	5	2	1	8.98	153	7.11	21
276.10146245	5	2	1	25.04	124	15.29	57
289.106137867	5	2	1	1.63	11	14.15	156
300.110579192	5	1	1	31.16	80	14.04	50
313.118180991	5	1	1	20.18	14	25.73	119
324.121004987	5	1	1	25.12	144	15.53	47
335.12474675	5	2	1	19.89	30	31.15	155
350.128678537	5	1	1	25.35	39	26.29	51
365.131577088	5	2	1	6.86	21	12.17	67
376.136284087	5	1	1	24.61	77	11.35	32
389.140802712	5	2	1	36.6	177	24	41
402.144838136	5	1	1	24.4	124	13.31	71
