onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.004727788	5	2	1	32.8	90	31.98	54
32.007002247	5	1	1	33.54	104	12.26	44
47.011685136	5	2	1	16.72	26	38.84	152
58.014199692	5	1	1	25.68	40	37.53	157
71.01824582	5	2	1	32.83	133	29.19	64
82.021910618	5	2	1	9.72	128	14.56	138
93.025542467	5	2	1	26.56	176	20.88	66
106.030005555	5	1	1	28.92	72	33	149
119.035335078	5	1	1	25.53	173	17.18	138
134.038136014	5	1	1	26.98	59	13.31	23
145.042844848	5	2	1	13.85	100	34.31	163
158.047322595	5	2	1	35.67	151	34.99	110
171.051216089	5	1	1	13.7	168	1.82	13
186.0551552	5	1	1	18.21	47	27.21	93
197.057937716	5	2	1	27.84	112	15.16	36
218.064805622	5	1	0	20.39	44	22.15	164
233.068709293	5	2	0	32.8	90	31.98	54
244.071123804	5	1	0	33.73	144	22.45	28
257.076876848	5	2	0	32.85	159	31.76	83
272.081801827	5	1	0	16.34	173	9.08	25
283.086339959	5	1	0	36.6	177	24	41
294.092286306	5	1	0	35.44	153	5.18	31
307.09492782	5	1	0	18.78	115	12.08	88
318.098152855	5	1	0	13.9	77	9.67	9
331.100742343	5	1	0	28.43	49	14.8	18
346.107376499	5	2	0	14.71	1	18.47	7
361.111480269	5	2	0	17.4	6	26.6	116
374.11250285	5	1	0	34.3	160	26.55	140
389.117363264	5	2	0	19.12	48	38.51	112
400.122869901	5	2	0	7.96	116	14.07	154
