onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.005759703	5	1	0	19.51	16	15.97	5
30.009713576	5	2	0	27.13	42	35.15	117
43.01224978	5	1	0	24.61	77	11.35	32
54.015877681	5	2	0	32.83	133	29.19	64
69.021509915	5	1	0	8.07	73	6.08	23
80.027041576	5	2	0	6.58	10	39.73	107
91.032678368	5	1	0	33.32	126	11.25	48
106.036973308	5	1	0	28.78	129	2.21	65
121.042247892	5	2	0	16.72	26	38.84	152
132.046368184	5	2	0	31.74	60	37.27	73
147.050852765	5	1	0	23.32	75	17.73	38
158.055898763	5	1	0	26.22	39	28.94	94
171.062509972	5	2	0	27.55	23	32.84	140
186.066133503	5	1	0	22.07	76	12.9	42
199.068614801	5	1	0	27.84	112	15.16	36
218.075624663	5	1	1	16.03	22	21.38	153
233.079746835	5	2	1	31.74	60	37.27	73
244.081674215	5	1	1	32.64	152	27.77	151
257.086891373	5	1	1	19.51	16	15.97	5
272.091373483	5	2	1	25.13	64	18.27	20
283.095456767	5	2	1	23.15	143	17.59	25
298.101605407	5	1	1	12.91	34	22.36	165
309.105173991	5	2	1	38.46	175	31.66	58
322.109565571	5	1	1	34.3	160	26.55	140
333.112436654	5	2	1	18.14	119	15.08	33
344.117542871	5	1	1	33.32	126	11.25	48
357.12225785	5	2	1	22.63	123	22.08	86
372.126749632	5	2	1	22.52	173	11.3	22
385.127931222	5	2	1	7.96	116	14.07	154
400.132881529	5	2	1	17.46	108	32.28	180
