onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.007917795	5	2	0	22.04	97	39.35	137
30.013505118	5	1	0	39.69	139	15.88	95
43.016305369	5	1	0	28.92	72	33	149
58.021977334	5	1	0	38.53	3	39.33	9
73.024976989	5	1	0	25.53	173	17.18	138
84.027117935	5	2	0	2.16	89	25.76	116
97.03027805	5	1	0	25.35	39	26.29	51
110.034605444	5	2	0	18.84	33	27.4	112
121.038394612	5	1	0	21.17	31	13.01	17
134.04419179	5	2	0	10.58	30	31.4	94
145.049098406	5	1	0	26.76	167	20.08	67
160.051592573	5	2	0	3.68	20	13.16	118
171.05298988	5	1	0	17.33	159	4.36	89
182.058249684	5	2	0	16.59	3	30.1	146
197.060667137	5	2	0	2.11	113	6.22	179
218.066990722	5	2	1	14.71	1	18.47	7
233.072614554	5	2	1	21.17	31	13.01	17
248.077377342	5	1	1	23.9	20	30.59	131
259.082118489	5	2	1	3.5	52	15.84	163
272.084571682	5	1	1	17.78	23	32.2	161
285.088635298	5	2	1	22.04	134	16.2	0
300.090082884	5	2	1	19.5	27	39.9	64
313.093117082	5	1	1	20.39	44	22.15	164
324.097355758	5	1	1	27.55	23	32.84	140
335.102573009	5	2	1	13.9	77	9.67	9
348.10675036	5	2	1	6.58	10	39.73	107
359.110990137	5	2	1	12.9	92	30.57	155
374.116899009	5	1	1	36.47	139	9.46	28
385.12002364	5	1	1	30.5	179	10.76	58
400.124101664	5	2	1	15.41	137	12.76	28
