onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.007321758	5	2	1	32.85	159	31.76	83
32.01233125	5	2	1	10.31	100	29.15	149
43.015381524	5	1	1	16.59	3	30.1	146
56.018411053	5	1	1	38.53	3	39.33	9
67.024591781	5	2	1	16.34	173	9.08	25
82.029943072	5	2	1	10.58	30	31.4	94
97.034463707	5	2	1	22.04	97	39.35	137
112.039180176	5	2	1	29.67	116	21.5	91
125.044489949	5	1	1	28.78	129	2.21	65
138.047593556	5	1	1	27.13	42	35.15	117
151.053810634	5	2	1	31.71	111	21.37	75
164.057514028	5	2	1	33.73	144	22.45	28
179.060873375	5	1	1	39.11	115	17.17	50
190.065445672	5	1	1	20.94	151	5.14	39
201.071559472	5	1	1	23.56	154	11.44	57
218.075640348	5	2	0	35.67	151	34.99	110
229.079059195	5	1	0	18.92	40	7.62	16
242.083984801	5	2	0	20.47	38	26.94	161
257.087508737	5	1	0	22.04	134	16.2	0
268.091795828	5	2	0	1.63	11	14.15	156
281.096749622	5	2	0	19.12	9	27.59	156
292.099967071	5	2	0	3.73	44	8.67	67
305.103579449	5	1	0	25.13	64	18.27	20
316.111293331	5	2	0	17.46	108	32.28	180
329.117497894	5	2	0	17.78	23	32.2	161
344.121103934	5	1	0	30.12	79	24.9	16
359.125144284	5	1	0	30.5	179	10.76	58
374.128275416	5	2	0	4.48	12	9.42	34
389.129233411	5	1	0	25.5	167	15.94	0
400.135859049	5	2	0	5.92	68	15.93	134
