onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.012705193	5	1	0	24.56	35	24.58	91
30.017229546	5	2	0	6.99	77	23.87	161
45.020132093	5	1	0	31.13	102	39.6	153
60.024554637	5	1	0	23.12	122	8.36	57
73.026966122	5	2	0	36.12	103	33.55	48
86.031482087	5	2	0	28.12	170	22.56	108
97.035617602	5	1	0	17.59	44	5.29	12
108.040557095	5	1	0	35.64	150	10.87	133
123.045095592	5	1	0	22.11	117	11	55
138.048367579	5	1	0	24.7	164	5.13	120
149.052920531	5	1	0	34.45	48	37.64	66
162.056971014	5	1	0	34.01	147	5.74	22
175.06144823	5	2	0	30.26	14	29.61	0
186.067700088	5	1	0	11.2	105	18	140
197.075395844	5	1	0	5.76	26	9.78	68
218.080840037	5	2	1	30.26	14	29.61	0
229.085699097	5	2	1	12.59	58	5.14	36
242.090619642	5	1	1	28.26	142	9.6	47
255.096458748	5	1	1	22.64	49	26.45	142
266.10031425	5	1	1	20.93	26	22.22	137
281.10340798	5	2	1	26.89	8	26.64	6
292.107499204	5	2	1	31.29	168	37.01	174
307.111209881	5	1	1	5.76	26	9.78	68
318.114706233	5	1	1	30.2	38	31.62	99
333.118032932	5	1	1	10.52	14	23.07	173
346.121519791	5	2	1	28.12	170	22.56	108
359.127236269	5	1	1	32.06	8	38.38	84
374.132212904	5	1	1	19.84	54	29.92	151
385.134402111	5	1	1	15.64	75	24.15	109
400.140090134	5	2	1	39.58	157	27.84	85
