onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.00855782	5	2	1	20.44	128	29.48	141
30.012654122	5	2	1	27.07	138	13.72	83
43.018218396	5	1	1	19.18	37	19.75	96
56.022007099	5	1	1	7.95	69	11.42	96
67.02578942	5	2	1	22.34	122	11.6	70
82.028726887	5	1	1	8.72	24	27.41	114
93.034269254	5	2	1	21.8	179	15.78	18
104.036907689	5	1	1	33.79	80	39	95
117.041861911	5	1	1	33.6	79	38.29	166
128.045244392	5	1	1	34.45	48	37.64	66
143.050027179	5	2	1	22.11	117	11	55
154.053461918	5	2	1	30.99	92	24.45	9
169.057684212	5	1	1	17.87	55	23	141
184.063682888	5	2	1	36.12	103	33.55	48
199.069316168	5	2	1	8.87	55	27.5	85
218.074586989	5	2	0	27.9	172	17.62	26
233.079196995	5	2	0	26.89	8	26.64	6
244.080587556	5	1	0	9.77	177	1.18	167
259.087681576	5	1	0	32.41	140	23.22	105
272.09360993	5	1	0	24.65	97	30.5	154
285.097760681	5	2	0	20.44	128	29.48	141
300.101451855	5	2	0	30.99	92	24.45	9
313.105671962	5	1	0	27.2	49	38.14	137
324.108909048	5	2	0	35.37	134	29.77	71
337.113316371	5	2	0	21.8	179	15.78	18
348.119577204	5	1	0	37.33	167	14.84	153
363.124122767	5	2	0	2.57	2	31.96	102
374.128884644	5	2	0	3.41	32	28.05	141
389.133971054	5	2	0	31.29	168	37.01	174
400.139477616	5	2	0	18.29	76	23.77	85
