onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.006241736	5	1	0	32.33	136	5.73	44
28.012013258	5	2	0	13.02	92	15.29	168
39.017994742	5	2	0	26.9	76	32.91	164
52.022799214	5	1	0	37.87	63	39.73	178
67.026653603	5	1	0	15.85	131	12.21	55
82.030992025	5	1	0	38.15	12	38.94	133
93.035350374	5	2	0	14.18	95	17.47	114
106.040517158	5	1	0	10.37	167	8.4	159
121.045245517	5	1	0	22.38	152	10.59	10
134.048735521	5	1	0	21.24	80	6.51	67
147.05397673	5	1	0	37.39	104	38.46	178
162.055909223	5	1	0	16.09	166	8.35	117
177.060407134	5	2	0	31.81	97	31.61	51
188.064764252	5	2	0	37.08	111	39.15	123
199.069282762	5	1	0	39.89	159	11.07	6
218.075348433	5	2	1	18.01	125	17.32	27
233.079826809	5	1	1	31.69	95	14.73	44
246.08322969	5	2	1	15.99	131	14.96	17
257.087235073	5	2	1	16.19	82	15.22	18
270.090840043	5	1	1	32.67	117	16.3	47
283.093870757	5	1	1	37.93	104	32.89	31
294.098126502	5	2	1	15.01	92	28.95	120
309.101599869	5	2	1	27.73	40	30.7	77
322.108262631	5	1	1	30.46	170	22.58	5
333.111789596	5	2	1	25.41	29	31.07	60
348.115063761	5	2	1	31.81	97	31.61	51
359.119217872	5	2	1	0.9	62	3.98	127
374.124223311	5	1	1	12.1	144	6.67	81
387.130358293	5	1	1	16.89	173	14.53	24
402.132653017	5	1	1	37.74	84	12.39	80
