onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.006102869	5	1	1	12.95	143	12.83	105
30.013640818	5	1	1	11.04	179	8.08	1
41.017795254	5	2	1	14.18	95	17.47	114
56.021051515	5	1	1	32.82	85	22.23	30
69.024824815	5	1	1	11.98	79	1.08	45
82.028078034	5	1	1	32.33	136	5.73	44
97.031910161	5	2	1	9.5	6	18.97	129
108.036411097	5	2	1	31.43	1	33.64	146
123.042205439	5	1	1	33.02	146	24.29	98
136.048231998	5	1	1	26.97	125	23.07	118
147.05059264	5	2	1	13.19	6	23.8	86
160.059073446	5	2	1	37.57	14	39.74	174
175.065364416	5	2	1	1.42	32	6.5	165
190.06777423	5	1	1	38.15	12	38.94	133
201.073131496	5	1	1	30.91	116	13.71	72
218.081089962	5	2	0	2.28	134	5.59	140
233.083889406	5	1	0	12.1	144	6.67	81
246.087966244	5	2	0	35.11	83	34.18	4
257.093580713	5	2	0	15.99	131	14.96	17
272.096527021	5	2	0	17.75	169	16.81	37
285.102390315	5	1	0	14.18	148	8.37	106
296.106643461	5	2	0	29.31	38	30.58	57
309.110577952	5	2	0	33.18	49	35.72	61
324.113871693	5	2	0	33.85	91	31.87	25
335.118204261	5	1	0	32.53	180	16.35	61
348.122597201	5	1	0	29.48	120	15.37	85
363.128882809	5	2	0	12.95	143	12.83	105
374.133177956	5	2	0	32.53	130	31.42	12
389.13613375	5	1	0	24.4	137	10.49	44
402.139435539	5	1	0	36.79	103	22.24	32
