onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.006683712	5	1	1	31.99	65	33.11	140
30.010856386	5	2	1	14.09	91	30.65	154
43.015204566	5	2	1	18.76	124	35.82	145
58.017659892	5	2	1	7.71	23	8.73	99
69.022832637	5	2	1	21.74	15	22.94	158
84.026215955	5	2	1	33.83	162	33.04	26
95.028266775	5	1	1	23.94	156	31.81	157
108.031756086	5	2	1	34.79	153	26.47	103
121.033950551	5	1	1	38.06	175	36.6	72
134.03952748	5	1	1	24.41	42	25.83	178
145.045090374	5	1	1	15.06	113	7.43	26
160.049073274	5	1	1	20.79	31	23.84	177
171.053333295	5	2	1	21.76	79	36.63	97
186.055831882	5	2	1	32.76	179	9.6	50
201.060830386	5	1	1	38.74	124	28.83	50
218.066861083	5	2	0	14.8	6	35.56	135
233.072265104	5	1	0	18.55	172	11.71	112
244.07697331	5	2	0	6.17	78	17.4	129
257.081530693	5	1	0	32.87	66	35.22	94
270.086373571	5	1	0	16.96	80	23.74	115
285.090183679	5	2	0	31.89	129	22.24	28
296.094226525	5	1	0	13.28	139	5.37	123
309.099071159	5	2	0	34.76	171	29.55	44
322.102066673	5	2	0	4.49	22	7.19	34
333.109319907	5	1	0	26.65	44	20.8	33
348.11431981	5	1	0	8.17	128	3.95	87
361.117797314	5	1	0	37.46	153	35.29	19
376.121565222	5	1	0	15.63	142	12.95	27
387.12476828	5	2	0	38.47	165	36	8
402.129362156	5	1	0	21.81	52	13.98	8
