onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.00834489	5	1	1	19.52	107	6.77	5
28.012141981	5	2	1	14.39	50	13.3	37
43.016661088	5	1	1	34.21	71	32.46	1
54.022131551	5	1	1	26.71	92	25.5	80
69.024831071	5	1	1	25.12	171	9.37	12
84.030145958	5	1	1	28.46	116	18.27	41
97.036319813	5	1	1	20.23	100	20.71	159
110.039453653	5	2	1	27.21	31	35.31	76
121.044284206	5	2	1	26.62	14	28.35	164
132.049318443	5	2	1	11.34	63	17.14	143
147.055003823	5	2	1	22.68	7	27.36	112
162.060738939	5	1	1	33.93	168	23.16	166
175.065008171	5	2	1	16.02	57	32.37	174
188.069373109	5	1	1	20.1	34	21.72	162
201.074365963	5	2	1	33.32	6	35.91	175
218.080608904	5	1	0	10.46	88	9.01	71
231.083638294	5	1	0	17.32	47	21.9	116
246.086456534	5	1	0	25.36	90	26.88	93
257.090324533	5	1	0	32.8	97	33.25	169
272.094980328	5	1	0	36.24	97	27.52	50
285.100152958	5	1	0	34.67	36	34.97	142
300.105084226	5	1	0	17.92	53	20.77	178
311.107634116	5	1	0	15.8	163	6.58	120
326.111458852	5	2	0	26.46	156	20.32	36
339.113758588	5	1	0	33.32	6	35.91	175
350.117692516	5	1	0	20.23	100	20.71	159
363.123328299	5	2	0	13.39	13	32.37	94
378.129165498	5	2	0	35.44	106	32.63	82
389.134887009	5	1	0	24.53	168	6.28	110
400.139612964	5	1	0	24.69	107	29.64	144
