onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.007157632	5	2	1	14.35	133	13.22	52
32.01241025	5	2	1	8.17	53	10.44	87
45.017066325	5	1	1	33.84	96	29.94	85
58.021658409	5	1	1	39.81	179	16.84	30
69.02625171	5	2	1	30.37	39	29.8	0
84.031770616	5	1	1	25.08	160	10.42	131
95.034169342	5	2	1	8.93	67	34.31	147
108.038442908	5	2	1	23.47	45	30.39	46
121.044075437	5	2	1	28.76	19	37.16	99
134.050410781	5	2	1	39.07	105	38.88	59
145.054919859	5	2	1	26.61	81	25.21	11
160.059438872	5	2	1	16.67	10	33.8	175
171.062682215	5	2	1	17.92	53	20.77	178
186.06945814	5	1	1	19.23	153	16.47	93
201.072872041	5	2	1	18.38	44	32.73	56
218.079586202	5	1	0	13.22	20	16.38	148
233.085985429	5	2	0	28.87	141	27.5	14
244.091097152	5	1	0	33.84	96	29.94	85
257.095559607	5	2	0	38.04	117	30.33	46
278.104348338	5	2	0	30.54	19	34.28	54
289.108358408	5	1	0	28.66	112	11.01	20
302.112614588	5	2	0	31.31	49	36.9	50
315.117022022	5	1	0	26.62	14	28.35	164
326.120463962	5	2	0	4.26	129	4.24	61
339.127230767	5	2	0	24.06	166	19.88	73
354.130737884	5	1	0	36.93	68	38.35	165
365.137314669	5	1	0	14.2	148	3.6	8
380.142602233	5	1	0	22.7	151	6.97	138
395.147837542	5	2	0	32.68	102	36.32	112
408.151839328	5	2	0	14.39	50	13.3	37
