onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.006858249	5	2	0	37.03	72	31.43	22
32.008460807	5	2	0	20.88	126	20.26	2
45.010842463	5	2	0	28.45	101	23.4	31
60.013166888	5	1	0	19.41	73	19.51	103
75.017205155	5	2	0	14.77	39	37.41	120
86.021161897	5	2	0	21.92	139	19.84	34
101.025669854	5	2	0	6.53	139	14.55	155
112.030291276	5	1	0	17.43	70	35.17	160
125.037388535	5	1	0	15.01	154	12.18	138
136.040419447	5	2	0	24.54	98	23.76	38
147.044849303	5	2	0	20.5	152	35.2	154
158.046962975	5	2	0	5.37	28	22.65	145
171.049629405	5	2	0	15.07	73	14.45	5
184.052274942	5	2	0	17.34	132	13.18	29
197.056292843	5	1	0	20.99	52	28.19	167
218.060289184	5	1	1	34.08	145	29.11	58
229.066395846	5	1	1	33.6	106	14.94	61
240.069517212	5	2	1	23.35	83	38.83	151
255.072101836	5	1	1	25.14	151	14.56	92
266.076205793	5	1	1	19.41	73	19.51	103
277.080646825	5	1	1	32.24	94	15.22	47
290.084893933	5	2	1	30.64	115	30.19	61
305.091441943	5	2	1	19.51	7	38.42	55
316.096049414	5	1	1	38.38	132	35.8	62
331.100336753	5	2	1	21.26	79	32.56	132
344.105248011	5	1	1	36.97	128	31.58	59
357.109399628	5	1	1	38.17	160	34.72	43
370.11322158	5	2	1	12.7	177	24.7	179
385.117543553	5	2	1	18.71	133	31.65	139
398.121780227	5	2	1	33.21	31	34.57	142
