onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.007304527	5	1	0	8.77	6	14.42	68
32.010554264	5	1	0	36.49	64	36.71	87
47.013297798	5	2	0	31.2	112	30.8	55
62.015964108	5	2	0	20.44	37	14.84	30
77.017237385	5	2	0	26.73	128	25.87	3
90.022769639	5	2	0	33.6	106	14.94	61
101.025089497	5	1	0	10.48	10	34.4	104
114.02893647	5	1	0	6.49	9	22.32	127
127.034189389	5	2	0	27.5	144	21.04	14
140.042185403	5	2	0	36.9	137	36.34	70
151.044951987	5	1	0	16.61	179	6.54	146
162.050685372	5	2	0	31.35	113	24.26	10
177.057348693	5	1	0	27.18	38	28.32	109
190.061565533	5	2	0	6.45	157	26.57	161
201.065716016	5	1	0	16.43	30	30.67	121
218.072520107	5	1	1	23.83	175	17.51	65
229.077842497	5	1	1	30.9	103	27.37	51
242.082199476	5	2	1	10.48	10	34.4	104
253.083975562	5	2	1	4.99	99	23.4	125
264.088707131	5	1	1	20.44	37	14.84	30
275.091934297	5	1	1	32.9	35	19.12	1
290.095773645	5	1	1	26.74	148	21.29	34
305.100809701	5	2	1	19.32	89	37.09	171
318.104042716	5	2	1	31.2	112	30.8	55
333.109260251	5	2	1	28.42	15	35.44	24
346.113181916	5	1	1	26.05	100	23.67	46
361.11575226	5	1	1	27.83	175	25.41	147
374.120252909	5	2	1	13.78	88	30.97	113
389.1236054	5	2	1	6.5	2	9.66	46
402.129029662	5	2	1	33.62	80	37.17	174
