onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
27.00740113	5	2	1	17.43	70	35.17	160
42.012506493	5	2	1	35.79	6	38.02	174
57.01530682	5	2	1	31.01	15	33.15	177
68.021021454	5	2	1	20.99	52	28.19	167
81.026380313	5	2	1	16.43	30	30.67	121
92.034578286	5	2	1	18.26	6	20.54	160
107.038629254	5	1	1	27.18	38	28.32	109
120.042838738	5	1	1	23.4	59	23.9	180
131.04453174	5	2	1	36.27	164	35.35	57
156.05001303	5	1	1	38.19	169	12.39	166
167.053226764	5	2	1	27.3	178	26.22	32
180.057463767	5	1	1	25.35	159	12.96	75
193.060643856	5	1	1	38.02	92	28.23	59
208.066215864	5	1	1	35.1	29	35.39	49
219.072891626	5	2	1	8.95	38	18.51	90
238.079121132	5	1	0	5.07	36	15.96	143
253.085118517	5	1	0	12.58	48	23.74	123
268.089526068	5	2	0	30.64	115	30.19	61
281.094701463	5	2	0	33.98	74	18.68	6
292.097518713	5	2	0	6.33	117	13.5	128
305.101419055	5	2	0	4.99	99	23.4	125
320.104960943	5	1	0	6.5	2	9.66	46
341.116450043	5	1	0	24.07	87	24.63	166
352.118695629	5	1	0	14.52	80	18.53	99
367.122315935	5	1	0	33.21	31	34.57	142
382.125128704	5	2	0	26.05	100	23.67	46
395.127752042	5	2	0	30.9	103	27.37	51
406.129899239	5	1	0	7.91	168	1.73	151
419.132544482	5	2	0	13.78	88	30.97	113
430.137630295	5	2	0	1.64	138	7.95	145
