onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.006223192	5	2	1	26.64	137	19.66	62
32.010412603	5	2	1	5.04	50	19.35	74
47.013668182	5	1	1	14.75	26	22.89	62
58.016498501	5	2	1	36.39	96	30.71	38
71.021712636	5	2	1	17.4	141	26.27	152
82.027797964	5	2	1	16.81	106	13.44	32
95.030784504	5	2	1	21.4	122	20.68	82
110.036908371	5	1	1	23.6	36	25.47	107
121.041231584	5	2	1	4.73	50	38.24	117
132.046839265	5	2	1	26.23	161	18.44	75
147.050303227	5	2	1	20.47	90	20	46
162.053545801	5	1	1	2.02	2	4.29	44
175.058222618	5	2	1	33.55	173	11.64	83
188.064059529	5	2	1	27.52	84	17.64	1
199.069139906	5	1	1	18.09	164	2.14	92
218.073176324	5	2	0	9.77	153	7.34	22
231.077575739	5	1	0	35.27	124	27.28	25
242.082168665	5	1	0	14.48	126	5.58	59
257.08480854	5	2	0	10.37	51	23.64	95
272.088541372	5	2	0	16.07	39	19.05	65
285.093001938	5	1	0	33.31	127	19.72	81
296.098412555	5	2	0	25.7	6	36.79	64
309.103778395	5	2	0	29.32	61	33.53	151
322.107251637	5	1	0	18.16	165	5.36	93
335.11317115	5	1	0	32.38	107	22.43	15
346.118231578	5	2	0	35.71	87	37.92	171
357.122780301	5	2	0	9.88	15	11.98	170
368.126701075	5	2	0	3.62	134	26.28	175
383.133035474	5	1	0	9.64	73	8.5	11
398.13498311	5	2	0	15.49	41	31.66	102
