onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.005524901	5	1	0	32.46	136	34.7	163
28.010322919	5	2	0	8.29	98	14.5	178
39.016101249	5	1	0	8.92	68	5.3	43
50.01944228	5	2	0	16.68	39	15.5	4
65.025025502	5	2	0	20.11	30	31.14	92
80.028860744	5	1	0	29.92	153	26.04	61
91.033134612	5	2	0	6.92	44	34.92	117
104.03785318	5	2	0	7.59	28	32.03	155
119.04356346	5	2	0	17.04	41	23.87	149
132.044601654	5	2	0	11.26	155	25.44	166
147.049095386	5	2	0	7.11	15	25.48	44
160.055934225	5	1	0	35.58	100	26.47	41
175.058651875	5	1	0	27.41	157	8.47	69
188.06409013	5	2	0	18.96	130	39.64	154
199.065757767	5	1	0	22.67	104	23.15	126
218.073546834	5	2	1	11.87	13	16.04	142
233.078796902	5	2	1	15.69	1	33.01	22
248.0847791	5	1	1	9.98	162	0.85	19
261.094474306	5	1	1	39.54	147	26.57	64
272.098800913	5	1	1	10.31	52	6.87	38
283.100673361	5	1	1	35.19	119	29.68	107
298.10513276	5	1	1	21.65	65	12.02	59
311.10953337	5	2	1	21.5	12	22.64	172
322.114153711	5	2	1	4.1	112	12.06	138
337.118235901	5	1	1	39.67	176	37.4	6
352.125077565	5	2	1	18.53	82	23.15	146
365.128163578	5	2	1	14.85	81	19.71	153
378.13185634	5	1	1	19.96	11	11.27	10
391.13806486	5	1	1	27.4	130	13.64	16
402.143563916	5	1	1	28.5	178	1.82	121
