onset	duration	choice	agent	money_left	delay_left	money_right	delay_right
17.004148265	5	1	1	28.7	78	25.45	63
30.007574403	5	1	1	27.25	59	18.11	7
41.011430106	5	1	1	35.58	100	26.47	41
54.015496411	5	2	1	5.54	36	19.53	99
69.019142741	5	1	1	26.78	165	20.65	92
84.023534717	5	1	1	37.1	138	35.44	19
99.025686448	5	1	1	25.2	46	0.56	42
114.028726778	5	2	1	28.61	74	32.69	156
129.033615623	5	1	1	16.68	39	15.5	4
140.035538799	5	1	1	26.43	119	24.3	118
153.04166773	5	2	1	13.87	32	16.69	64
166.045488084	5	2	1	24.67	70	39.23	119
177.051111095	5	2	1	23.03	39	39.14	143
190.054772344	5	1	1	38.89	162	27.88	79
201.058302678	5	2	1	29.35	24	32.96	109
218.064799082	5	2	0	33.91	119	32.7	8
231.070474675	5	1	0	37.19	155	12.67	8
242.073187442	5	1	0	6.97	37	7.13	115
255.077973851	5	2	0	10.34	77	16.68	125
270.082658858	5	2	0	14.85	81	19.71	153
283.086326573	5	2	0	8.97	114	16.99	116
294.091087478	5	2	0	34.7	130	34.01	19
309.096116993	5	1	0	26.78	165	20.65	92
320.099962352	5	1	0	22.09	149	3.29	9
335.104898615	5	2	0	5.23	94	22.51	171
348.10925272	5	1	0	6.12	82	3.95	57
361.112120909	5	1	0	25.66	103	16.14	60
376.114853295	5	1	0	19.96	11	11.27	10
387.120027038	5	2	0	14.51	19	17.45	23
398.125467754	5	1	0	20.13	62	20.47	148
